# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 3.71900030e+00
# Aref          : 8.26663469e-01
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
104             	2.20674883e-01	-1.30008891e-03	7.26496092e-04	1.05329437e-07	-1.84927420e-04	-4.09342612e-04	1.10337547e-01	1.10337336e-01	-1.05938707e-03	-2.40701843e-04	1.78320626e-04	5.48175466e-04
105             	2.19932344e-01	-1.37561830e-03	7.52217615e-04	1.08317419e-07	-1.92952537e-04	-4.34261417e-04	1.09966280e-01	1.09966064e-01	-1.12207057e-03	-2.53547734e-04	1.83156270e-04	5.69061345e-04
106             	2.19265439e-01	-1.45436904e-03	7.84445220e-04	1.10587978e-07	-2.03415036e-04	-4.60207849e-04	1.09632830e-01	1.09632609e-01	-1.18739237e-03	-2.66976671e-04	1.88807574e-04	5.95637646e-04
107             	2.18625861e-01	-1.52358322e-03	8.09330745e-04	1.12559206e-07	-2.11879903e-04	-4.83276355e-04	1.09313043e-01	1.09312818e-01	-1.24506796e-03	-2.78515253e-04	1.92785470e-04	6.16545276e-04
108             	2.17980495e-01	-1.57730969e-03	8.29591064e-04	1.13080755e-07	-2.18993680e-04	-5.01230414e-04	1.08990361e-01	1.08990135e-01	-1.28988526e-03	-2.87424432e-04	1.95801852e-04	6.33789212e-04
109             	2.17299797e-01	-1.63971563e-03	8.52729538e-04	1.14458037e-07	-2.26838190e-04	-5.21342552e-04	1.08650013e-01	1.08649784e-01	-1.34120037e-03	-2.98515262e-04	1.99526579e-04	6.53202959e-04
110             	2.16568814e-01	-1.72088581e-03	8.79701788e-04	1.15463403e-07	-2.35659111e-04	-5.47575126e-04	1.08284522e-01	1.08284291e-01	-1.40801803e-03	-3.12867780e-04	2.04191782e-04	6.75510005e-04
111             	2.15796997e-01	-1.80658454e-03	9.09684191e-04	1.15785956e-07	-2.45295533e-04	-5.74963132e-04	1.07898614e-01	1.07898383e-01	-1.47825540e-03	-3.28329137e-04	2.09546562e-04	7.00137629e-04
112             	2.15040131e-01	-1.88542874e-03	9.42227810e-04	1.15969864e-07	-2.55487150e-04	-5.99922288e-04	1.07520182e-01	1.07519950e-01	-1.54263666e-03	-3.42792081e-04	2.15626755e-04	7.26601055e-04
113             	2.14350251e-01	-1.95266904e-03	9.81797769e-04	1.16937248e-07	-2.67748323e-04	-6.20434290e-04	1.07175242e-01	1.07175008e-01	-1.59676881e-03	-3.55900228e-04	2.23150561e-04	7.58647208e-04
114             	2.13711658e-01	-2.04142274e-03	1.03324612e-03	1.16261224e-07	-2.83769882e-04	-6.47333017e-04	1.06855945e-01	1.06855713e-01	-1.66804439e-03	-3.73378352e-04	2.32853178e-04	8.00392942e-04
115             	2.13083818e-01	-2.14831304e-03	1.09845595e-03	1.16765466e-07	-3.04258223e-04	-6.80064459e-04	1.06542026e-01	1.06541792e-01	-1.75422098e-03	-3.94092059e-04	2.44969753e-04	8.53486198e-04
116             	2.12456286e-01	-2.27228432e-03	1.17035185e-03	1.17251027e-07	-3.26548714e-04	-7.18173624e-04	1.06228260e-01	1.06228026e-01	-1.85431578e-03	-4.17968534e-04	2.58627209e-04	9.11724637e-04
117             	2.11869477e-01	-2.42867299e-03	1.26012454e-03	1.18533918e-07	-3.54023505e-04	-7.66342360e-04	1.05934857e-01	1.05934620e-01	-1.98067886e-03	-4.47994136e-04	2.76038765e-04	9.84085775e-04
118             	2.11367403e-01	-2.60584347e-03	1.36664780e-03	1.19420836e-07	-3.86620505e-04	-8.21069299e-04	1.05683821e-01	1.05683582e-01	-2.12399103e-03	-4.81852434e-04	2.96703393e-04	1.06994440e-03
119             	2.10898255e-01	-2.82507924e-03	1.49449680e-03	1.19820321e-07	-4.26129493e-04	-8.89725462e-04	1.05449247e-01	1.05449008e-01	-2.30226508e-03	-5.22814159e-04	3.21118910e-04	1.17337790e-03
120             	2.10439639e-01	-3.06757197e-03	1.63714298e-03	1.20822594e-07	-4.70447268e-04	-9.65722143e-04	1.05219940e-01	1.05219698e-01	-2.49950813e-03	-5.68063842e-04	3.48124220e-04	1.28901876e-03
121             	2.10002752e-01	-3.33337963e-03	1.78898810e-03	1.22884667e-07	-5.18065864e-04	-1.04981733e-03	1.05001499e-01	1.05001253e-01	-2.71650714e-03	-6.16872485e-04	3.76428186e-04	1.41255991e-03
122             	2.09633190e-01	-3.59931513e-03	1.92950908e-03	1.23616363e-07	-5.62074594e-04	-1.13420722e-03	1.04816718e-01	1.04816471e-01	-2.93386478e-03	-6.65450350e-04	4.02679945e-04	1.52682913e-03
123             	2.09416404e-01	-3.85085460e-03	2.05614796e-03	1.24313096e-07	-6.00976738e-04	-1.21290906e-03	1.04708326e-01	1.04708078e-01	-3.13833636e-03	-7.12518240e-04	4.27097241e-04	1.62905072e-03
124             	2.09438717e-01	-4.08802427e-03	2.18256664e-03	1.25893866e-07	-6.39491183e-04	-1.28620356e-03	1.04719484e-01	1.04719232e-01	-3.33021569e-03	-7.57808576e-04	4.51792136e-04	1.73077450e-03
125             	2.09666800e-01	-4.33417060e-03	2.31935771e-03	1.26238004e-07	-6.81134436e-04	-1.36196436e-03	1.04833526e-01	1.04833274e-01	-3.52904965e-03	-8.05120943e-04	4.78544420e-04	1.84081329e-03
126             	2.10042663e-01	-4.56830392e-03	2.45445311e-03	1.27190859e-07	-7.22149605e-04	-1.43374568e-03	1.05021459e-01	1.05021204e-01	-3.71789764e-03	-8.50406284e-04	5.05076951e-04	1.94937616e-03
127             	2.10515964e-01	-4.79773706e-03	2.58949015e-03	1.27344435e-07	-7.63501849e-04	-1.50435422e-03	1.05258109e-01	1.05257855e-01	-3.90322275e-03	-8.94514309e-04	5.31243225e-04	2.05824692e-03
128             	2.11033159e-01	-5.02575522e-03	2.72078446e-03	1.26577700e-07	-8.04099816e-04	-1.57518073e-03	1.05516706e-01	1.05516453e-01	-4.08805834e-03	-9.37696875e-04	5.56292416e-04	2.16449205e-03
129             	2.11585519e-01	-5.24812086e-03	2.84650618e-03	1.26985820e-07	-8.42996005e-04	-1.64446590e-03	1.05792886e-01	1.05792632e-01	-4.26852633e-03	-9.79594526e-04	5.80257084e-04	2.26624909e-03
130             	2.12181293e-01	-5.47410778e-03	2.96979079e-03	1.26264735e-07	-8.80789640e-04	-1.71456444e-03	1.06090773e-01	1.06090520e-01	-4.45161833e-03	-1.02248944e-03	6.04105755e-04	2.36568503e-03
131             	2.12829474e-01	-5.69025516e-03	3.08866949e-03	1.25532926e-07	-9.16658983e-04	-1.78065167e-03	1.06414862e-01	1.06414611e-01	-4.62577925e-03	-1.06447591e-03	6.27675760e-04	2.46099373e-03
132             	2.13532231e-01	-5.89829492e-03	3.20289470e-03	1.24801721e-07	-9.50765438e-04	-1.84358035e-03	1.06766240e-01	1.06765990e-01	-4.79272781e-03	-1.10556711e-03	6.50681912e-04	2.55221279e-03
133             	2.14257328e-01	-6.11281993e-03	3.31902519e-03	1.24667103e-07	-9.85706345e-04	-1.90885261e-03	1.07128789e-01	1.07128539e-01	-4.96526257e-03	-1.14755736e-03	6.73806250e-04	2.64521894e-03
134             	2.14975435e-01	-6.33982614e-03	3.44493971e-03	1.22848094e-07	-1.02423571e-03	-1.97874459e-03	1.07487840e-01	1.07487594e-01	-5.14865766e-03	-1.19116847e-03	6.98234144e-04	2.74670557e-03
135             	2.15687230e-01	-6.58523933e-03	3.57999182e-03	1.20852347e-07	-1.06593025e-03	-2.05490375e-03	1.07843736e-01	1.07843494e-01	-5.34752341e-03	-1.23771592e-03	7.24065662e-04	2.85592616e-03
136             	2.16413394e-01	-6.85031951e-03	3.72419154e-03	1.18746338e-07	-1.11060449e-03	-2.13732683e-03	1.08206816e-01	1.08206578e-01	-5.56248659e-03	-1.28783292e-03	7.51491278e-04	2.97270027e-03
137             	2.17188194e-01	-7.12158748e-03	3.87203704e-03	1.16105763e-07	-1.15625309e-03	-2.22131850e-03	1.08594213e-01	1.08593981e-01	-5.78211224e-03	-1.33947524e-03	7.79765432e-04	3.09227161e-03
138             	2.18033472e-01	-7.38989745e-03	4.02032377e-03	1.13303817e-07	-1.20179233e-03	-2.30387300e-03	1.09016849e-01	1.09016623e-01	-5.99882173e-03	-1.39107572e-03	8.08369557e-04	3.21195421e-03
139             	2.18952334e-01	-7.65972320e-03	4.16646629e-03	1.10607414e-07	-1.24658638e-03	-2.38666726e-03	1.09476278e-01	1.09476057e-01	-6.21652886e-03	-1.44319434e-03	8.36646767e-04	3.32981953e-03
140             	2.19922836e-01	-7.93880510e-03	4.31284346e-03	1.07805134e-07	-1.29158780e-03	-2.47261637e-03	1.09961526e-01	1.09961310e-01	-6.44201892e-03	-1.49678618e-03	8.64833929e-04	3.44800953e-03
141             	2.20899941e-01	-8.23216375e-03	4.46583082e-03	1.03645858e-07	-1.33894616e-03	-2.56348710e-03	1.10450074e-01	1.10449867e-01	-6.67956898e-03	-1.55259477e-03	8.93969244e-04	3.57186157e-03
142             	2.21848714e-01	-8.54531216e-03	4.63086134e-03	9.86245266e-08	-1.39041265e-03	-2.66090850e-03	1.10924456e-01	1.10924259e-01	-6.93356458e-03	-1.61174758e-03	9.25018016e-04	3.70584332e-03
143             	2.22748813e-01	-8.87754621e-03	4.80790464e-03	9.48298465e-08	-1.44582072e-03	-2.76444806e-03	1.11374501e-01	1.11374312e-01	-7.20322116e-03	-1.67432505e-03	9.58131605e-04	3.84977304e-03
144             	2.23590492e-01	-9.22428076e-03	4.99075652e-03	9.22550912e-08	-1.50292242e-03	-2.87247872e-03	1.11795338e-01	1.11795154e-01	-7.48461910e-03	-1.73966165e-03	9.92455844e-04	3.99830067e-03
145             	2.24364609e-01	-9.58163197e-03	5.17690315e-03	8.94003458e-08	-1.56086131e-03	-2.98364510e-03	1.12182394e-01	1.12182215e-01	-7.77446109e-03	-1.80717089e-03	1.02759027e-03	4.14931288e-03
146             	2.25052666e-01	-9.94557067e-03	5.36550888e-03	8.63820743e-08	-1.61946505e-03	-3.09668889e-03	1.12526419e-01	1.12526246e-01	-8.06947423e-03	-1.87609644e-03	1.06328939e-03	4.30221948e-03
147             	2.25630444e-01	-1.03148007e-02	5.55818840e-03	8.28530856e-08	-1.67934097e-03	-3.21133797e-03	1.12815305e-01	1.12815139e-01	-8.36873830e-03	-1.94606236e-03	1.09975323e-03	4.45843517e-03
148             	2.26070275e-01	-1.06931743e-02	5.75704985e-03	7.94181352e-08	-1.74120468e-03	-3.32891211e-03	1.13035217e-01	1.13035058e-01	-8.67549925e-03	-2.01767504e-03	1.13732025e-03	4.61972960e-03
149             	2.26346248e-01	-1.10878381e-02	5.96430646e-03	7.58894970e-08	-1.80577846e-03	-3.45175195e-03	1.13173200e-01	1.13173048e-01	-8.99567100e-03	-2.09216710e-03	1.17637477e-03	4.78793169e-03
150             	2.26433261e-01	-1.15045142e-02	6.18065660e-03	7.33113078e-08	-1.87326198e-03	-3.58165652e-03	1.13216704e-01	1.13216557e-01	-9.33391365e-03	-2.17060060e-03	1.21706632e-03	4.96359028e-03
151             	2.26311624e-01	-1.19450745e-02	6.40412359e-03	7.01457954e-08	-1.94292713e-03	-3.71908247e-03	1.13155882e-01	1.13155742e-01	-9.69161973e-03	-2.25345479e-03	1.25913466e-03	5.14498893e-03
152             	2.25972231e-01	-1.24054253e-02	6.63386063e-03	6.82425968e-08	-2.01446280e-03	-3.86260243e-03	1.12986184e-01	1.12986047e-01	-1.00653151e-02	-2.34011023e-03	1.30246751e-03	5.33139312e-03
153             	2.25412919e-01	-1.28795711e-02	6.86988423e-03	6.68405520e-08	-2.08787386e-03	-4.01025280e-03	1.12706526e-01	1.12706392e-01	-1.04500383e-02	-2.42953274e-03	1.34706825e-03	5.52281597e-03
154             	2.24639722e-01	-1.33666155e-02	7.11384413e-03	6.41013387e-08	-2.16373941e-03	-4.16170762e-03	1.12319925e-01	1.12319797e-01	-1.08450154e-02	-2.52160014e-03	1.39318265e-03	5.72066148e-03
155             	2.23664134e-01	-1.38722254e-02	7.36562349e-03	6.09716358e-08	-2.24207537e-03	-4.31882304e-03	1.11832128e-01	1.11832006e-01	-1.12549357e-02	-2.61728965e-03	1.44073637e-03	5.92488712e-03
156             	2.22494500e-01	-1.44038464e-02	7.62820997e-03	5.86369372e-08	-2.32385420e-03	-4.48408421e-03	1.11247309e-01	1.11247191e-01	-1.16860074e-02	-2.71783898e-03	1.49025078e-03	6.13795919e-03
157             	2.21139346e-01	-1.49660190e-02	7.90391141e-03	5.85768108e-08	-2.40977448e-03	-4.65890582e-03	1.10569732e-01	1.10569614e-01	-1.21419153e-02	-2.82410368e-03	1.54218123e-03	6.36173018e-03
158             	2.19615238e-01	-1.55562594e-02	8.19492263e-03	5.98549842e-08	-2.50058989e-03	-4.84241017e-03	1.09807679e-01	1.09807559e-01	-1.26205399e-02	-2.93571952e-03	1.59687142e-03	6.59805121e-03
159             	2.17945385e-01	-1.61727671e-02	8.49950954e-03	6.12542892e-08	-2.59564010e-03	-5.03393224e-03	1.08972754e-01	1.08972631e-01	-1.31203158e-02	-3.05245130e-03	1.65411467e-03	6.84539487e-03
160             	2.16155227e-01	-1.68164411e-02	8.81659365e-03	6.26332786e-08	-2.69459076e-03	-5.23377802e-03	1.08077676e-01	1.08077551e-01	-1.36419986e-02	-3.17444254e-03	1.71370606e-03	7.10288758e-03
161             	2.14274581e-01	-1.74907971e-02	9.14680515e-03	6.39586948e-08	-2.79754711e-03	-5.44319044e-03	1.07137354e-01	1.07137226e-01	-1.41885890e-02	-3.30220813e-03	1.77585547e-03	7.37094968e-03
162             	2.12332754e-01	-1.82010134e-02	9.49215134e-03	6.49809456e-08	-2.90517174e-03	-5.66391007e-03	1.06166442e-01	1.06166312e-01	-1.47644168e-02	-3.43659664e-03	1.84090393e-03	7.65124741e-03
163             	2.10365088e-01	-1.89489479e-02	9.85246526e-03	6.55292654e-08	-3.01746934e-03	-5.89647724e-03	1.05182610e-01	1.05182479e-01	-1.53709512e-02	-3.57799671e-03	1.90876329e-03	7.94370197e-03
164             	2.08404386e-01	-1.97326927e-02	1.02284867e-02	6.63681924e-08	-3.13467074e-03	-6.14000166e-03	1.04202259e-01	1.04202127e-01	-1.60063480e-02	-3.72634469e-03	1.97957262e-03	8.24891411e-03
165             	2.06474598e-01	-2.05501121e-02	1.06254086e-02	6.74596619e-08	-3.25852838e-03	-6.39370809e-03	1.03237366e-01	1.03237232e-01	-1.66687641e-02	-3.88134795e-03	2.05417592e-03	8.57123267e-03
166             	2.04598284e-01	-2.14016090e-02	1.10429767e-02	6.89889314e-08	-3.38882760e-03	-6.65784603e-03	1.02299211e-01	1.02299073e-01	-1.73586505e-02	-4.04295847e-03	2.13266077e-03	8.91031597e-03
167             	2.02809870e-01	-2.22883203e-02	1.14755879e-02	7.06834258e-08	-3.52354825e-03	-6.93280453e-03	1.01405006e-01	1.01404865e-01	-1.80769647e-02	-4.21135564e-03	2.21424569e-03	9.26134218e-03
168             	2.01142305e-01	-2.32080354e-02	1.19214023e-02	7.17988056e-08	-3.66209390e-03	-7.21789415e-03	1.00571224e-01	1.00571081e-01	-1.88219118e-02	-4.38612354e-03	2.29860724e-03	9.62279505e-03
169             	1.99622145e-01	-2.41566253e-02	1.23833313e-02	7.24359604e-08	-3.80548225e-03	-7.51169906e-03	9.98111451e-02	9.98110003e-02	-1.95900117e-02	-4.56661358e-03	2.38618342e-03	9.99714792e-03
170             	1.98269175e-01	-2.51316570e-02	1.28643685e-02	7.26526329e-08	-3.95475307e-03	-7.81330656e-03	9.91346604e-02	9.91345151e-02	-2.03791351e-02	-4.75252195e-03	2.47743120e-03	1.03869373e-02
171             	1.97094477e-01	-2.61337699e-02	1.33634910e-02	7.23073000e-08	-4.10959862e-03	-8.12277622e-03	9.85473108e-02	9.85471662e-02	-2.11896611e-02	-4.94410870e-03	2.57214687e-03	1.07913441e-02
172             	1.96102963e-01	-2.71691669e-02	1.38790362e-02	7.09435805e-08	-4.26942958e-03	-8.44220805e-03	9.80515525e-02	9.80514106e-02	-2.20267915e-02	-5.14237542e-03	2.67008852e-03	1.12089477e-02
173             	1.95296500e-01	-2.82414531e-02	1.44111789e-02	6.93184022e-08	-4.43430123e-03	-8.77299558e-03	9.76483192e-02	9.76481806e-02	-2.28937221e-02	-5.34773096e-03	2.77128822e-03	1.16398907e-02
174             	1.94674269e-01	-2.93528324e-02	1.49596288e-02	6.84508297e-08	-4.60409984e-03	-9.11594090e-03	9.73372027e-02	9.73370658e-02	-2.37923571e-02	-5.56047531e-03	2.87571458e-03	1.20839143e-02
175             	1.94231009e-01	-3.05028704e-02	1.55240811e-02	6.84644226e-08	-4.77873775e-03	-9.47097946e-03	9.71155731e-02	9.71154362e-02	-2.47224147e-02	-5.78045574e-03	2.98330281e-03	1.25407783e-02
176             	1.93954892e-01	-3.16881286e-02	1.61057185e-02	6.97965020e-08	-4.95860031e-03	-9.83695426e-03	9.69775157e-02	9.69773761e-02	-2.56810185e-02	-6.00711002e-03	3.09425892e-03	1.30114595e-02
177             	1.93827521e-01	-3.29045001e-02	1.67041448e-02	7.23856614e-08	-5.14357892e-03	-1.02124919e-02	9.69138329e-02	9.69136881e-02	-2.66647420e-02	-6.23975817e-03	3.20849350e-03	1.34956513e-02
178             	1.93822502e-01	-3.41475447e-02	1.73182711e-02	7.59150701e-08	-5.33337160e-03	-1.05960996e-02	9.69113269e-02	9.69111750e-02	-2.76698720e-02	-6.47767278e-03	3.32576396e-03	1.39925072e-02
179             	1.93910426e-01	-3.54154443e-02	1.79496069e-02	7.99648362e-08	-5.52853918e-03	-1.09871922e-02	9.69552928e-02	9.69551329e-02	-2.86949144e-02	-6.72052991e-03	3.44626427e-03	1.45033426e-02
180             	1.94065095e-01	-3.67094103e-02	1.86004400e-02	8.36743786e-08	-5.72988276e-03	-1.13863213e-02	9.70326312e-02	9.70324639e-02	-2.97410265e-02	-6.96838382e-03	3.57033726e-03	1.50301028e-02
181             	1.94260104e-01	-3.80352023e-02	1.92729262e-02	8.76438534e-08	-5.93803539e-03	-1.17953045e-02	9.71301395e-02	9.71299642e-02	-3.08129057e-02	-7.22229660e-03	3.69842769e-03	1.55744985e-02
182             	1.94476288e-01	-3.93967946e-02	1.99692966e-02	9.24103521e-08	-6.15368267e-03	-1.22155143e-02	9.72382367e-02	9.72380518e-02	-3.19139116e-02	-7.48288301e-03	3.83096564e-03	1.61383310e-02
183             	1.94697963e-01	-4.07956827e-02	2.06912303e-02	9.71339048e-08	-6.37733698e-03	-1.26474352e-02	9.73490789e-02	9.73488846e-02	-3.30452765e-02	-7.75040618e-03	3.96827816e-03	1.67229521e-02
184             	1.94912054e-01	-4.22307471e-02	2.14381717e-02	1.00351102e-07	-6.60877661e-03	-1.30906247e-02	9.74561274e-02	9.74559267e-02	-3.42059983e-02	-8.02474885e-03	4.11030923e-03	1.73278625e-02
185             	1.95106002e-01	-4.36998664e-02	2.22083579e-02	1.02922827e-07	-6.84740835e-03	-1.35443245e-02	9.75531040e-02	9.75528982e-02	-3.53942577e-02	-8.30560867e-03	4.25677060e-03	1.79515873e-02
186             	1.95264973e-01	-4.52015116e-02	2.30009622e-02	1.05388529e-07	-7.09296725e-03	-1.40080058e-02	9.76325918e-02	9.76323810e-02	-3.66087616e-02	-8.59274995e-03	4.40751384e-03	1.85934483e-02
187             	1.95376251e-01	-4.67365542e-02	2.38142209e-02	1.08223857e-07	-7.34486761e-03	-1.44819652e-02	9.76882336e-02	9.76880172e-02	-3.78502423e-02	-8.88631195e-03	4.56224286e-03	1.92519781e-02
188             	1.95431179e-01	-4.83071313e-02	2.46483947e-02	1.10837965e-07	-7.60317888e-03	-1.49668982e-02	9.77157005e-02	9.77154788e-02	-3.91204639e-02	-9.18666745e-03	4.72101847e-03	1.99273762e-02
189             	1.95423849e-01	-4.99156391e-02	2.55041611e-02	1.12193503e-07	-7.86812443e-03	-1.54635934e-02	9.77120366e-02	9.77118122e-02	-4.04214130e-02	-9.49422615e-03	4.88395614e-03	2.06202050e-02
190             	1.95353136e-01	-5.15628187e-02	2.63834842e-02	1.12525228e-07	-8.14033987e-03	-1.59722652e-02	9.76766803e-02	9.76764553e-02	-4.17536745e-02	-9.80914416e-03	5.05140222e-03	2.13320820e-02
191             	1.95223947e-01	-5.32447587e-02	2.72844520e-02	1.12654039e-07	-8.41916474e-03	-1.64915463e-02	9.76120863e-02	9.76118610e-02	-4.31139257e-02	-1.01308330e-02	5.22306124e-03	2.20613907e-02
192             	1.95042059e-01	-5.49577696e-02	2.82041331e-02	1.13132520e-07	-8.70364594e-03	-1.70201875e-02	9.75211424e-02	9.75209161e-02	-4.44990723e-02	-1.04586973e-02	5.39842061e-03	2.28057125e-02
193             	1.94815028e-01	-5.67007799e-02	2.91410801e-02	1.13688664e-07	-8.99333084e-03	-1.75578163e-02	9.74076278e-02	9.74074004e-02	-4.59082062e-02	-1.07925736e-02	5.57720923e-03	2.35638709e-02
194             	1.94548730e-01	-5.84730957e-02	3.00941871e-02	1.14264610e-07	-9.28787389e-03	-1.81041940e-02	9.72744791e-02	9.72742506e-02	-4.73407419e-02	-1.11323538e-02	5.75921967e-03	2.43349674e-02
195             	1.94248690e-01	-6.02754870e-02	3.10624134e-02	1.15372581e-07	-9.58692587e-03	-1.86595974e-02	9.71244605e-02	9.71242298e-02	-4.87973409e-02	-1.14781461e-02	5.94428082e-03	2.51181326e-02
196             	1.93921062e-01	-6.21064393e-02	3.20449245e-02	1.17308021e-07	-9.89023708e-03	-1.92235272e-02	9.69606483e-02	9.69604137e-02	-5.02767468e-02	-1.18296925e-02	6.13222520e-03	2.59126994e-02
197             	1.93572644e-01	-6.39640744e-02	3.30407516e-02	1.19735541e-07	-1.01974829e-02	-1.97952819e-02	9.67864418e-02	9.67862023e-02	-5.17773191e-02	-1.21867553e-02	6.32289293e-03	2.67178587e-02
198             	1.93213166e-01	-6.58427389e-02	3.40468332e-02	1.22955133e-07	-1.05077124e-02	-2.03731292e-02	9.66067061e-02	9.66064602e-02	-5.32944986e-02	-1.25482403e-02	6.51570418e-03	2.75311291e-02
199             	1.92850930e-01	-6.77394338e-02	3.50605065e-02	1.26528975e-07	-1.08200461e-02	-2.09560678e-02	9.64255917e-02	9.64253387e-02	-5.48257847e-02	-1.29136492e-02	6.71020714e-03	2.83502994e-02
200             	1.92493860e-01	-6.96520612e-02	3.60800195e-02	1.30026541e-07	-1.11338766e-02	-2.15433590e-02	9.62470602e-02	9.62468002e-02	-5.63693896e-02	-1.32826716e-02	6.90613317e-03	2.91738863e-02
201             	1.92149295e-01	-7.15791477e-02	3.71046551e-02	1.33505639e-07	-1.14489936e-02	-2.21344980e-02	9.60747811e-02	9.60745141e-02	-5.79240719e-02	-1.36550759e-02	7.10333397e-03	3.00013211e-02
202             	1.91823759e-01	-7.35179759e-02	3.81332762e-02	1.36677503e-07	-1.17650719e-02	-2.27286492e-02	9.59120163e-02	9.59117430e-02	-5.94876372e-02	-1.40303387e-02	7.30156620e-03	3.08317100e-02
203             	1.91521925e-01	-7.54656645e-02	3.91628965e-02	1.39868793e-07	-1.20811866e-02	-2.33248786e-02	9.57611025e-02	9.57608227e-02	-6.10577108e-02	-1.44079536e-02	7.50026162e-03	3.16626349e-02
204             	1.91247619e-01	-7.74171379e-02	4.01902426e-02	1.43288069e-07	-1.23962868e-02	-2.39215234e-02	9.56239528e-02	9.56236662e-02	-6.26300924e-02	-1.47870455e-02	7.69883450e-03	3.24914081e-02
205             	1.91002638e-01	-7.93672091e-02	4.12120974e-02	1.47182171e-07	-1.27093257e-02	-2.45168631e-02	9.55014664e-02	9.55011720e-02	-6.42004677e-02	-1.51667414e-02	7.89672300e-03	3.33153744e-02
206             	1.90786242e-01	-8.13118992e-02	4.22273672e-02	1.52026816e-07	-1.30199086e-02	-2.51096039e-02	9.53932732e-02	9.53929692e-02	-6.57655535e-02	-1.55463457e-02	8.09377500e-03	3.41335922e-02
207             	1.90598079e-01	-8.32495040e-02	4.32347428e-02	1.57444449e-07	-1.33276456e-02	-2.56992496e-02	9.52991967e-02	9.52988818e-02	-6.73240016e-02	-1.59255024e-02	8.28972577e-03	3.49450170e-02
208             	1.90440313e-01	-8.51775823e-02	4.42323077e-02	1.63181048e-07	-1.36318874e-02	-2.62849493e-02	9.52203199e-02	9.52199935e-02	-6.88737404e-02	-1.63038419e-02	8.48426646e-03	3.57480412e-02
209             	1.90315698e-01	-8.70909203e-02	4.52166867e-02	1.69680994e-07	-1.39316345e-02	-2.68652154e-02	9.51580187e-02	9.51576793e-02	-7.04106755e-02	-1.66802448e-02	8.67670887e-03	3.65399778e-02
210             	1.90224257e-01	-8.89855170e-02	4.61855770e-02	1.76106815e-07	-1.42261210e-02	-2.74385616e-02	9.51123046e-02	9.51119524e-02	-7.19313200e-02	-1.70541969e-02	8.86666744e-03	3.73189095e-02
211             	1.90164613e-01	-9.08554711e-02	4.71384387e-02	1.82409274e-07	-1.45152699e-02	-2.80031619e-02	9.50824887e-02	9.50821239e-02	-7.34308974e-02	-1.74245737e-02	9.05394949e-03	3.80844892e-02
212             	1.90132471e-01	-9.26981338e-02	4.80742035e-02	1.89142191e-07	-1.47987251e-02	-2.85582236e-02	9.50664245e-02	9.50660462e-02	-7.49072905e-02	-1.77908434e-02	9.23837666e-03	3.88358268e-02
213             	1.90126465e-01	-9.45097753e-02	4.89903843e-02	1.95917444e-07	-1.50756321e-02	-2.91025400e-02	9.50634283e-02	9.50630365e-02	-7.63574276e-02	-1.81523477e-02	9.41956000e-03	3.95708243e-02
214             	1.90146825e-01	-9.62858146e-02	4.98857134e-02	2.01504015e-07	-1.53455797e-02	-2.96347264e-02	9.50736141e-02	9.50732111e-02	-7.77776337e-02	-1.85081809e-02	9.59727702e-03	4.02884363e-02
215             	1.90195827e-01	-9.80221434e-02	5.07596679e-02	2.07404955e-07	-1.56083619e-02	-3.01533303e-02	9.50981210e-02	9.50977062e-02	-7.91644020e-02	-1.88577414e-02	9.77147208e-03	4.09881958e-02
216             	1.90280733e-01	-9.97107161e-02	5.16104058e-02	2.13199392e-07	-1.58634330e-02	-3.06558714e-02	9.51405796e-02	9.51401532e-02	-8.05112295e-02	-1.91994866e-02	9.94176987e-03	4.16686359e-02
217             	1.90398561e-01	-1.01346750e-01	5.24363110e-02	2.19478407e-07	-1.61103116e-02	-3.11408531e-02	9.51995001e-02	9.51990611e-02	-8.18142282e-02	-1.95325220e-02	1.01078439e-02	4.23284671e-02
218             	1.90540151e-01	-1.02929413e-01	5.32360975e-02	2.26600365e-07	-1.63486316e-02	-3.16081721e-02	9.52703022e-02	9.52698490e-02	-8.30728784e-02	-1.98565342e-02	1.02694171e-02	4.29666803e-02
219             	1.90697128e-01	-1.04459374e-01	5.40095886e-02	2.34664165e-07	-1.65783435e-02	-3.20580737e-02	9.53487987e-02	9.53483293e-02	-8.42877606e-02	-2.01716132e-02	1.04264508e-02	4.35831378e-02
220             	1.90867435e-01	-1.05933762e-01	5.47547099e-02	2.43775209e-07	-1.67987973e-02	-3.24897750e-02	9.54339611e-02	9.54334735e-02	-8.54566560e-02	-2.04771060e-02	1.05785576e-02	4.41761522e-02
